name,description,lat,lng
Robertson Street between Barnett Street and Collett Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7930182<br>Longitude: 144.9324274<br>Latitude: -37.7930182<br>Longitude: 144.9324274<br>﻿UsageType: Disable Parking,-37.793018,144.932427
Robertson Street between Barnett Street and Collett Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7930109<br>Longitude: 144.9323572<br>Latitude: -37.7930109<br>Longitude: 144.9323572<br>﻿UsageType: Disable Parking,-37.793011,144.932357
River Esplanade between Webb Bridge and Swinging Basin Lane,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8247161<br>Longitude: 144.9455002<br>Latitude: -37.8247161<br>Longitude: 144.9455002<br>﻿UsageType: Disable Parking,-37.824716,144.9455
River Esplanade between Webb Bridge and Swinging Basin Lane,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8247074<br>Longitude: 144.9454647<br>Latitude: -37.8247074<br>Longitude: 144.9454647<br>﻿UsageType: Disable Parking,-37.824707,144.945465
Rathdowne Street between Victoria Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8066223<br>Longitude: 144.9688681<br>Latitude: -37.8066223<br>Longitude: 144.9688681<br>﻿UsageType: Disable Parking,-37.806622,144.968868
Rathdowne Street between Queensberry Street and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8047232<br>Longitude: 144.9693533<br>Latitude: -37.8047232<br>Longitude: 144.9693533<br>﻿UsageType: Disable Parking,-37.804723,144.969353
Rathdowne Street between Queensberry Street and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8046623<br>Longitude: 144.9693633<br>Latitude: -37.8046623<br>Longitude: 144.9693633<br>﻿UsageType: Disable Parking,-37.804662,144.969363
Rathdowne Street between Queensberry Street and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8046005<br>Longitude: 144.9693733<br>Latitude: -37.8046005<br>Longitude: 144.9693733<br>﻿UsageType: Disable Parking,-37.8046,144.969373
Rathdowne Street between Neill Street and Princes Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7934618<br>Longitude: 144.9713151<br>Latitude: -37.7934618<br>Longitude: 144.9713151<br>﻿UsageType: Disable Parking,-37.793462,144.971315
Rathdowne Street between Carlton Street and Faraday Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7994053<br>Longitude: 144.9701031<br>Latitude: -37.7994053<br>Longitude: 144.9701031<br>﻿UsageType: Disable Parking,-37.799405,144.970103
Rankins Road between Robertson Street and Macaulay Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7932077<br>Longitude: 144.9312192<br>Latitude: -37.7932077<br>Longitude: 144.9312192<br>﻿UsageType: Disable Parking,-37.793208,144.931219
Railway Place between Dryburgh Street and Ireland Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8070322<br>Longitude: 144.9424815<br>Latitude: -37.8070322<br>Longitude: 144.9424815<br>﻿UsageType: Disable Parking,-37.807032,144.942482
Queensberry Street between Rathdowne Street and Drummond Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8051789<br>Longitude: 144.9681045<br>Latitude: -37.8051789<br>Longitude: 144.9681045<br>﻿UsageType: Disable Parking,-37.805179,144.968104
Queensberry Street between Leveson Street and Errol Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8032545<br>Longitude: 144.9507197<br>Latitude: -37.8032545<br>Longitude: 144.9507197<br>﻿UsageType: Disable Parking,-37.803254,144.95072
Queensberry Street between Leveson Street and Errol Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8032409<br>Longitude: 144.9505943<br>Latitude: -37.8032409<br>Longitude: 144.9505943<br>﻿UsageType: Disable Parking,-37.803241,144.950594
Queensberry Street between Howard Street and Chetwynd Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8035154<br>Longitude: 144.953048<br>Latitude: -37.8035154<br>Longitude: 144.953048<br>﻿UsageType: Disable Parking,-37.803515,144.953048
Queensberry Street between Howard Street and Chetwynd Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8033467<br>Longitude: 144.9532312<br>Latitude: -37.8033467<br>Longitude: 144.9532312<br>﻿UsageType: Disable Parking,-37.803347,144.953231
Queensberry Street between Chetwynd Street and Leveson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8032348<br>Longitude: 144.9522158<br>Latitude: -37.8032348<br>Longitude: 144.9522158<br>﻿UsageType: Disable Parking,-37.803235,144.952216
Queensberry Street between Capel Street and Howard Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8036957<br>Longitude: 144.954666<br>Latitude: -37.8036957<br>Longitude: 144.954666<br>﻿UsageType: Disable Parking,-37.803696,144.954666
Queensberry Street between Bouverie Street and Leicester Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.804166<br>Longitude: 144.9605769<br>Latitude: -37.804166<br>Longitude: 144.9605769<br>﻿UsageType: Disable Parking,-37.804166,144.960577
Queen Street between Therry Street and Victoria Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8072355<br>Longitude: 144.9579344<br>Latitude: -37.8072355<br>Longitude: 144.9579344<br>﻿UsageType: Disable Parking,-37.807236,144.957934
Queen Street between Therry Street and Victoria Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8072045<br>Longitude: 144.9579398<br>Latitude: -37.8072045<br>Longitude: 144.9579398<br>﻿UsageType: Disable Parking,-37.807204,144.95794
Queen Street between Therry Street and Victoria Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8071736<br>Longitude: 144.9579451<br>Latitude: -37.8071736<br>Longitude: 144.9579451<br>﻿UsageType: Disable Parking,-37.807174,144.957945
Queen Street between Therry Street and Victoria Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.807143<br>Longitude: 144.9579504<br>Latitude: -37.807143<br>Longitude: 144.9579504<br>﻿UsageType: Disable Parking,-37.807143,144.95795
Queen Street between Lonsdale Street and Little Lonsdale Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8122913<br>Longitude: 144.959351<br>Latitude: -37.8122913<br>Longitude: 144.959351<br>﻿UsageType: Disable Parking,-37.812291,144.959351
Queen Street between Little Lonsdale Street and La Trobe Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.811564<br>Longitude: 144.95927<br>Latitude: -37.811564<br>Longitude: 144.95927<br>﻿UsageType: Disable Parking,-37.811564,144.95927
Queen Street between Franklin Street and Therry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8082991<br>Longitude: 144.9580329<br>Latitude: -37.8082991<br>Longitude: 144.9580329<br>﻿UsageType: Disable Parking,-37.808299,144.958033
Queen Street between Franklin Street and Therry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8082391<br>Longitude: 144.9580433<br>Latitude: -37.8082391<br>Longitude: 144.9580433<br>﻿UsageType: Disable Parking,-37.808239,144.958043
Queen Street between Franklin Street and Therry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.808185<br>Longitude: 144.9580529<br>Latitude: -37.808185<br>Longitude: 144.9580529<br>﻿UsageType: Disable Parking,-37.808185,144.958053
Princes Park Drive between Cemetery Road West and Macpherson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7886301<br>Longitude: 144.9625282<br>Latitude: -37.7886301<br>Longitude: 144.9625282<br>﻿UsageType: Disable Parking,-37.78863,144.962528
Princes Park Drive between Cemetery Road West and Macpherson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7863744<br>Longitude: 144.9630722<br>Latitude: -37.7863744<br>Longitude: 144.9630722<br>﻿UsageType: Disable Parking,-37.786374,144.963072
Princes Park Drive between Cemetery Road West and Macpherson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7863262<br>Longitude: 144.9630803<br>Latitude: -37.7863262<br>Longitude: 144.9630803<br>﻿UsageType: Disable Parking,-37.786326,144.96308
Porter Lane from Deveney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7894393<br>Longitude: 144.9269869<br>Latitude: -37.7894393<br>Longitude: 144.9269869<br>﻿UsageType: Disable Parking,-37.789439,144.926987
Pitt Street between Canning Street and Rathdowne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7958381<br>Longitude: 144.9723147<br>Latitude: -37.7958381<br>Longitude: 144.9723147<br>﻿UsageType: Disable Parking,-37.795838,144.972315
Pitt Street between Canning Street and Rathdowne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7956515<br>Longitude: 144.9716345<br>Latitude: -37.7956515<br>Longitude: 144.9716345<br>﻿UsageType: Disable Parking,-37.795652,144.971634
Pelham Street between Rathdowne Street and Drummond Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8031743<br>Longitude: 144.9690599<br>Latitude: -37.8031743<br>Longitude: 144.9690599<br>﻿UsageType: Disable Parking,-37.803174,144.96906
Pelham Street between Berkeley Street and Barry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8018728<br>Longitude: 144.9589036<br>Latitude: -37.8018728<br>Longitude: 144.9589036<br>﻿UsageType: Disable Parking,-37.801873,144.958904
Pelham Street between Berkeley Street and Barry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8018615<br>Longitude: 144.9587998<br>Latitude: -37.8018615<br>Longitude: 144.9587998<br>﻿UsageType: Disable Parking,-37.801862,144.9588
Pasley Street South between Punt Road and Pasley Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.843025<br>Longitude: 144.9845761<br>Latitude: -37.843025<br>Longitude: 144.9845761<br>﻿UsageType: Disable Parking,-37.843025,144.984576
Parsons Street between Eastwood Street and Pridham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7897814<br>Longitude: 144.93071<br>Latitude: -37.7897814<br>Longitude: 144.93071<br>﻿UsageType: Disable Parking,-37.789781,144.93071
Parsons Street between Eastwood Street and Pridham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7897734<br>Longitude: 144.9306427<br>Latitude: -37.7897734<br>Longitude: 144.9306427<br>﻿UsageType: Disable Parking,-37.789773,144.930643
Palmerston Street between Rathdowne Street and Drummond Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7961394<br>Longitude: 144.9701353<br>Latitude: -37.7961394<br>Longitude: 144.9701353<br>﻿UsageType: Disable Parking,-37.796139,144.970135
Palmerston Street between Lygon Street and Keppel Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7957919<br>Longitude: 144.9668895<br>Latitude: -37.7957919<br>Longitude: 144.9668895<br>﻿UsageType: Disable Parking,-37.795792,144.96689
Palmerston Street between Drummond Street and Lygon Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7959605<br>Longitude: 144.9684664<br>Latitude: -37.7959605<br>Longitude: 144.9684664<br>﻿UsageType: Disable Parking,-37.79596,144.968466
Palmerston Street between Drummond Street and Lygon Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7959529<br>Longitude: 144.9683935<br>Latitude: -37.7959529<br>Longitude: 144.9683935<br>﻿UsageType: Disable Parking,-37.795953,144.968394
Owen Street between Nicholson Street and Barrup Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8005469<br>Longitude: 144.9738772<br>Latitude: -37.8005469<br>Longitude: 144.9738772<br>﻿UsageType: Disable Parking,-37.800547,144.973877
O'Shanassy Street between Lothian Street and Dryburgh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7997357<br>Longitude: 144.9446072<br>Latitude: -37.7997357<br>Longitude: 144.9446072<br>﻿UsageType: Disable Parking,-37.799736,144.944607
O'Shanassy Street between Errol Street and Curzon Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8002282<br>Longitude: 144.9490873<br>Latitude: -37.8002282<br>Longitude: 144.9490873<br>﻿UsageType: Disable Parking,-37.800228,144.949087
Orr Street between Victoria Street and Earl Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8066604<br>Longitude: 144.9651238<br>Latitude: -37.8066604<br>Longitude: 144.9651238<br>﻿UsageType: Disable Parking,-37.80666,144.965124
Orr Street between Victoria Street and Earl Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8066087<br>Longitude: 144.9651329<br>Latitude: -37.8066087<br>Longitude: 144.9651329<br>﻿UsageType: Disable Parking,-37.806609,144.965133
Orr Street between Victoria Street and Earl Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8065176<br>Longitude: 144.9651488<br>Latitude: -37.8065176<br>Longitude: 144.9651488<br>﻿UsageType: Disable Parking,-37.806518,144.965149
Ormond Street between Bellair Street and Derby Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7969261<br>Longitude: 144.9301319<br>Latitude: -37.7969261<br>Longitude: 144.9301319<br>﻿UsageType: Disable Parking,-37.796926,144.930132
Ormond Street between Altona Street and Childers Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7990206<br>Longitude: 144.9264036<br>Latitude: -37.7990206<br>Longitude: 144.9264036<br>﻿UsageType: Disable Parking,-37.799021,144.926404
Ormond Street between Altona Street and Childers Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7989802<br>Longitude: 144.9264719<br>Latitude: -37.7989802<br>Longitude: 144.9264719<br>﻿UsageType: Disable Parking,-37.79898,144.926472
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236942<br>Longitude: 144.9822871<br>Latitude: -37.8236942<br>Longitude: 144.9822871<br>﻿UsageType: Disable Parking,-37.823694,144.982287
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236848<br>Longitude: 144.9822123<br>Latitude: -37.8236848<br>Longitude: 144.9822123<br>﻿UsageType: Disable Parking,-37.823685,144.982212
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236815<br>Longitude: 144.9821353<br>Latitude: -37.8236815<br>Longitude: 144.9821353<br>﻿UsageType: Disable Parking,-37.823682,144.982135
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236649<br>Longitude: 144.982058<br>Latitude: -37.8236649<br>Longitude: 144.982058<br>﻿UsageType: Disable Parking,-37.823665,144.982058
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236617<br>Longitude: 144.981981<br>Latitude: -37.8236617<br>Longitude: 144.981981<br>﻿UsageType: Disable Parking,-37.823662,144.981981
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236526<br>Longitude: 144.9819101<br>Latitude: -37.8236526<br>Longitude: 144.9819101<br>﻿UsageType: Disable Parking,-37.823653,144.98191
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236368<br>Longitude: 144.9818383<br>Latitude: -37.8236368<br>Longitude: 144.9818383<br>﻿UsageType: Disable Parking,-37.823637,144.981838
Olympic Boulevard between Punt Road and Batman Avenue,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8236274<br>Longitude: 144.9817647<br>Latitude: -37.8236274<br>Longitude: 144.9817647<br>﻿UsageType: Disable Parking,-37.823627,144.981765
O'Connell Street between Queensberry Street and Peel Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8036896<br>Longitude: 144.9574261<br>Latitude: -37.8036896<br>Longitude: 144.9574261<br>﻿UsageType: Disable Parking,-37.80369,144.957426
