RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated,Location
22393,,Royal Parade between Ievers Street and Park Street,-37.7797505,144.9598001,2024-08-08,"-37.7797505, 144.9598001"
21902,,Clarendon Street between Hotham Street and Gipps Street,-37.8129108,144.9832493,2024-08-08,"-37.8129108, 144.9832493"
22393,,Royal Parade between Ievers Street and Park Street,-37.7807988,144.9596682,2024-08-08,"-37.7807988, 144.9596682"
22263,,Domain Street between Bromby Street and Domain Road,-37.8339906,144.978845,2024-08-08,"-37.8339906, 144.978845"
21844,,Kensington Road between Altona Street and Mercantile Parade,-37.7971265,144.9223362,2024-08-08,"-37.7971265, 144.9223362"
21166,,Haines Street between Abbotsford Street and Dryburgh Street,-37.7983695,144.9456823,2024-10-24,"-37.7983695, 144.9456823"
22242,,Leopold Street between Toorak Road and Domain Road,-37.8365439,144.9828526,2024-08-08,"-37.8365439, 144.9828526"
22336,,Benjamin Street between Story Street and Morrah Street,-37.7957867,144.9554261,2024-08-08,"-37.7957867, 144.9554261"
20973,,Queensberry Street between Howard Street and Chetwynd Street,-37.8034469,144.953277,2024-08-08,"-37.8034469, 144.953277"
21739,,Altona Street between Ormond Street and Kensington Road,-37.796453,144.9249474,2024-08-08,"-37.796453, 144.9249474"
22357,,Fitzgibbon Street between Bayles Street and Degraves Street,-37.7939367,144.9570605,2024-08-08,"-37.7939367, 144.9570605"
21715,,Tennyson Street between Southey Street and Arden Street,-37.7981909,144.9296192,2024-08-08,"-37.7981909, 144.9296192"
21805,,Watkins Way from Stockmans Way,-37.7919104,144.9218156,2024-08-08,"-37.7919104, 144.9218156"
22398,,Park Street between Oak Street and West Coburg Tramway,-37.7765984,144.9482509,2024-08-08,"-37.7765984, 144.9482509"
21685,,Sims Street between Dynon Road and Footscray Road,-37.8035002,144.9094151,2024-08-08,"-37.8035002, 144.9094151"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8278086,144.9022107,2024-08-08,"-37.8278086, 144.9022107"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8234948,144.9083808,2024-08-08,"-37.8234948, 144.9083808"
22165,,Todd Road between Cook Street and Wharf Road,-37.830041,144.9118231,2024-08-08,"-37.830041, 144.9118231"
21061,,Arden Street between Curzon Street and Abbotsford Street,-37.800627,144.9474592,2024-10-24,"-37.800627, 144.9474592"
22398,,Park Street between Oak Street and West Coburg Tramway,-37.7767311,144.949084,2024-08-08,"-37.7767311, 144.949084"
21842,,Hobsons Road between Kensington Road and Stock Bridge,-37.7976106,144.9194134,2024-08-08,"-37.7976106, 144.9194134"
21749,,Kensington Road between Derby Street and Altona Street,-37.7956893,144.925082,2024-08-08,"-37.7956893, 144.925082"
21168,,Haines Street between Curzon Street and Abbotsford Street,-37.7984683,144.9473662,2024-08-08,"-37.7984683, 144.9473662"
22924,,Sauvage Street between Strickland Road and Park Street,-37.7769499,144.9411379,2024-08-08,"-37.7769499, 144.9411379"
22475,,Armadale Street from St Kilda Road,-37.8410654,144.9783128,2024-08-08,"-37.8410654, 144.9783128"
22397,,Park Street between West Coburg Tramway and Royal Parade,-37.777657,144.95636,2024-08-08,"-37.777657, 144.95636"
21844,,Kensington Road between Altona Street and Mercantile Parade,-37.7969378,144.92291,2024-08-08,"-37.7969378, 144.92291"
21741,,Childers Street between Ormond Street and Kensington Road,-37.7988667,144.9226561,2024-08-08,"-37.7988667, 144.9226561"
22330,,Fitzgibbon Street between Story Street and Morrah Street,-37.7966829,144.9567217,2024-08-08,"-37.7966829, 144.9567217"
21779,,Sherwin Street between Graham Street and McTaggart Street,-37.7924294,144.9213803,2024-08-08,"-37.7924294, 144.9213803"
21229,,Carroll Street between Canning Street and Erskine Street,-37.7958348,144.9457522,2023-10-31,"-37.7958348, 144.9457522"
21834,,Leicester Mews from Mercantile Parade,-37.7961788,144.9218376,2024-08-08,"-37.7961788, 144.9218376"
21293,,Henderson Street between Fogarty Street and Gracie Street,-37.7980364,144.9397916,2024-08-08,"-37.7980364, 144.9397916"
22607,,Royal Parade between Gatehouse Street and Degraves Street,-37.7929729,144.9581667,2024-08-08,"-37.7929729, 144.9581667"
21583,,Victoria Parade between Simpson Street and Powlett Street,-37.8097309,144.9875758,2024-08-08,"-37.8097309, 144.9875758"
22147,,Douglas Street between Turner Street and Cook Street,-37.8269273,144.9250021,2024-08-08,"-37.8269273, 144.9250021"
20973,,Queensberry Street between Howard Street and Chetwynd Street,-37.8035848,144.9536737,2024-08-08,"-37.8035848, 144.9536737"
21035,,Queensberry Street between Lothian Street and Dryburgh Street,-37.8024344,144.9441475,2024-08-08,"-37.8024344, 144.9441475"
21919,,George Street between Hoddle Street and Simpson Street,-37.8157152,144.989197,2024-08-08,"-37.8157152, 144.989197"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8292332,144.901077,2024-08-08,"-37.8292332, 144.901077"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8261141,144.9037752,2024-08-08,"-37.8261141, 144.9037752"
22342,,Gatehouse Street between Morrah Street and Bayles Street,-37.7942646,144.9540611,2024-08-08,"-37.7942646, 144.9540611"
22235,,Domain Road between Walsh Street and Punt Road,-37.834711,144.9868184,2024-08-08,"-37.834711, 144.9868184"
22595,,Story Street between Royal Parade and Fitzgibbon Street,-37.7970533,144.9569461,2024-08-08,"-37.7970533, 144.9569461"
20960,,Victoria Street between Howard Street and Chetwynd Street,-37.8053878,144.9525262,2024-08-08,"-37.8053878, 144.9525262"
21007,,Victoria Street between Curzon Street and Abbotsford Street,-37.8046827,144.9459965,2024-08-08,"-37.8046827, 144.9459965"
22408,,Southgate Street between Flemington Road and Manningham Street,-37.7889667,144.94275,2024-08-08,"-37.7889667, 144.94275"
22608,,Royal Parade between Morrah Street and Story Street,-37.7962544,144.9577636,2024-08-08,"-37.7962544, 144.9577636"
22774,,Olympic Boulevard between Punt Road and Batman Avenue,-37.8235937,144.9800294,2024-08-08,"-37.8235937, 144.9800294"
21063,,Baillie Street between Curzon Street and Abbotsford Street,-37.801424,144.9474357,2024-08-08,"-37.801424, 144.9474357"
22842,,Stockmans Way between Speakmen Street and Simpson Walk,-37.7945869,144.9168752,2024-08-08,"-37.7945869, 144.9168752"
21972,,Jolimont Road between Brunton Avenue and Wellington Parade South,-37.8173104,144.9787215,2024-08-08,"-37.8173104, 144.9787215"
21765,,Epsom Road between Bangalore Street and Bayswater Road,-37.7927583,144.9263588,2024-08-08,"-37.7927583, 144.9263588"
21766,,Epsom Road between The Ridgeway and Bangalore Street,-37.7933351,144.9269094,2024-08-08,"-37.7933351, 144.9269094"
22323,,Morrah Street between Royal Parade and Fitzgibbon Street,-37.7956031,144.9571192,2024-08-08,"-37.7956031, 144.9571192"
21041,,Munster Terrace between Victoria Street and Queensberry Street,-37.8028793,144.9423591,2024-08-08,"-37.8028793, 144.9423591"
21015,,Queensberry Street between Curzon Street and Abbotsford Street,-37.8026655,144.9470851,2024-08-08,"-37.8026655, 144.9470851"
22520,,Bent Street between Chelmsford Street and Hardiman Street,-37.7962955,144.9352701,2024-08-08,"-37.7962955, 144.9352701"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8279767,144.902077,2024-08-08,"-37.8279767, 144.902077"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8262463,144.9036293,2024-08-08,"-37.8262463, 144.9036293"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8261807,144.9037025,2024-08-08,"-37.8261807, 144.9037025"
20996,,Curzon Street between Victoria Street and Elm Street,-37.8041688,144.9480407,2023-10-31,"-37.8041688, 144.9480407"
22376,,MacArthur Road between Royal Parade and The Avenue,-37.7898635,144.9577016,2024-08-08,"-37.7898635, 144.9577016"
22242,,Leopold Street between Toorak Road and Domain Road,-37.8369723,144.9827644,2024-08-08,"-37.8369723, 144.9827644"
21890,,Gipps Street between Powlett Street and Clarendon Street,-37.8129793,144.9851852,2024-08-08,"-37.8129793, 144.9851852"
22397,,Park Street between West Coburg Tramway and Royal Parade,-37.7774657,144.9547854,2024-08-08,"-37.7774657, 144.9547854"
21875,,Darling Street between Grey Street and Gipps Street,-37.8131342,144.9896653,2024-08-08,"-37.8131342, 144.9896653"
22397,,Park Street between West Coburg Tramway and Royal Parade,-37.7777068,144.9567697,2024-08-08,"-37.7777068, 144.9567697"
22263,,Domain Street between Bromby Street and Domain Road,-37.8348227,144.9785983,2024-08-08,"-37.8348227, 144.9785983"
21321,,MacAulay Road between Gracie Street and Canning Street,-37.7958038,144.9395097,2024-08-08,"-37.7958038, 144.9395097"
22148,,Turner Street between Salmon Street and Douglas Street,-37.8239315,144.922243,2024-08-08,"-37.8239315, 144.922243"
21469,,Roden Street between Railway Place and Adderley Street,-37.8094722,144.9455574,2024-08-08,"-37.8094722, 144.9455574"
22348,,Wimble Street between Morrah Street and Park Drive,-37.7947035,144.9559348,2024-08-08,"-37.7947035, 144.9559348"
21910,,Hotham Street between Hoddle Street and Simpson Street,-37.8145046,144.9890121,2024-08-08,"-37.8145046, 144.9890121"
22475,,Armadale Street from St Kilda Road,-37.8411304,144.9784857,2024-08-08,"-37.8411304, 144.9784857"
21842,,Hobsons Road between Kensington Road and Stock Bridge,-37.7980194,144.9197862,2024-08-08,"-37.7980194, 144.9197862"
22842,,Stockmans Way between Speakmen Street and Simpson Walk,-37.7946163,144.9168692,2024-08-08,"-37.7946163, 144.9168692"
21166,,Haines Street between Abbotsford Street and Dryburgh Street,-37.7983093,144.945145,2024-08-08,"-37.7983093, 144.945145"
22323,,Morrah Street between Royal Parade and Fitzgibbon Street,-37.7956456,144.9574886,2024-08-08,"-37.7956456, 144.9574886"
22336,,Benjamin Street between Story Street and Morrah Street,-37.7964472,144.9554715,2024-08-08,"-37.7964472, 144.9554715"
21713,,Intersection of Tennyson Street and Southey Street,-37.7976334,144.9305747,2024-08-08,"-37.7976334, 144.9305747"
22397,,Park Street between West Coburg Tramway and Royal Parade,-37.7770958,144.9517012,2024-08-08,"-37.7770958, 144.9517012"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8297451,144.9006721,2024-08-08,"-37.8297451, 144.9006721"
21771,,Woodruff Street between Westbourne Road and Coopers Lane,-37.7913836,144.9230325,2024-08-08,"-37.7913836, 144.9230325"
22301,,Park Place from Punt Road,-37.8395442,144.985243,2024-08-08,"-37.8395442, 144.985243"
20895,,Gisborne Street between Albert Street and Victoria Parade,-37.8088293,144.9756248,2024-10-24,"-37.8088293, 144.9756248"
21044,,Dryburgh Street between Queensberry Street and Arden Street,-37.8014341,144.9438924,2024-08-08,"-37.8014341, 144.9438924"
21044,,Dryburgh Street between Queensberry Street and Arden Street,-37.8019086,144.9438075,2024-08-08,"-37.8019086, 144.9438075"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8258327,144.9042407,2024-08-08,"-37.8258327, 144.9042407"
22330,,Fitzgibbon Street between Story Street and Morrah Street,-37.7964483,144.9566246,2024-08-08,"-37.7964483, 144.9566246"
21685,,Sims Street between Dynon Road and Footscray Road,-37.8030882,144.9094321,2024-08-08,"-37.8030882, 144.9094321"
22369,,Gatehouse Street between Bayles Street and Park Drive,-37.7928476,144.9561383,2024-08-08,"-37.7928476, 144.9561383"
22330,,Fitzgibbon Street between Story Street and Morrah Street,-37.7962325,144.9567772,2024-08-08,"-37.7962325, 144.9567772"
22363,,Royal Parade between Bayles Street and Morrah Street,-37.7951389,144.957901,2024-08-08,"-37.7951389, 144.957901"
21812,,Willis Street between Stockmans Way and The Crescent,-37.7937554,144.918722,2024-08-08,"-37.7937554, 144.918722"
22120,,Miles Street between Sturt Street and Moore Street,-37.8281403,144.9652622,2024-05-20,"-37.8281403, 144.9652622"
22262,,Domain Street between Toorak Road and Bromby Street,-37.8354686,144.9785409,2024-08-08,"-37.8354686, 144.9785409"
22301,,Park Place from Punt Road,-37.8396499,144.9852216,2024-08-08,"-37.8396499, 144.9852216"
21450,,Adderley Street between Hawke Street and Abbotsford Street,-37.8082604,144.9449559,2023-10-31,"-37.8082604, 144.9449559"
21450,,Adderley Street between Hawke Street and Abbotsford Street,-37.8082196,144.9445505,2023-10-31,"-37.8082196, 144.9445505"
21433,,Roden Street between Spencer Street and King Street,-37.8070623,144.9487396,2023-10-31,"-37.8070623, 144.9487396"
21556,29333,Pelham Street between Rathdowne Street and Drummond Street,-37.8030612,144.9688772,2024-08-30,"-37.8030612, 144.9688772"
20504,31972,Cardigan Street between Victoria Street and Queensberry Street,-37.8050973,144.9646758,2024-08-23,"-37.8050973, 144.9646758"
20458,30647,Leicester Street between Queensberry Street and Pelham Street,-37.8033702,144.9604559,2024-10-30,"-37.8033702, 144.9604559"
20458,30666,Leicester Street between Queensberry Street and Pelham Street,-37.8027926,144.9605592,2024-10-30,"-37.8027926, 144.9605592"
20458,,Leicester Street between Queensberry Street and Pelham Street,-37.8026138,144.96071,2024-10-21,"-37.8026138, 144.96071"
20455,30870,Leicester Street between Berkeley Street and Queensberry Street,-37.8046786,144.9602247,2024-08-30,"-37.8046786, 144.9602247"
20455,30872,Leicester Street between Berkeley Street and Queensberry Street,-37.8046304,144.9602331,2024-08-30,"-37.8046304, 144.9602331"
20455,30877,Leicester Street between Berkeley Street and Queensberry Street,-37.8044827,144.9602581,2024-08-30,"-37.8044827, 144.9602581"
20474,,Berkeley Street between Pelham Street and Grattan Street,-37.8006667,144.958617,2024-11-27,"-37.8006667, 144.958617"
20474,,Berkeley Street between Pelham Street and Grattan Street,-37.8003701,144.9586695,2024-11-27,"-37.8003701, 144.9586695"
20477,,Pelham Street between Berkeley Street and Barry Street,-37.8019646,144.9589057,2024-11-27,"-37.8019646, 144.9589057"
20477,,Pelham Street between Berkeley Street and Barry Street,-37.8018728,144.9589036,2024-11-27,"-37.8018728, 144.9589036"
20472,17265,Berkeley Street between Queensberry Street and Pelham Street,-37.8027985,144.9588064,2024-11-14,"-37.8027985, 144.9588064"
20472,,Berkeley Street between Queensberry Street and Pelham Street,-37.8031688,144.958975,2024-11-04,"-37.8031688, 144.958975"
20472,17216,Berkeley Street between Queensberry Street and Pelham Street,-37.8036028,144.9593256,2024-11-14,"-37.8036028, 144.9593256"
20472,17247,Berkeley Street between Queensberry Street and Pelham Street,-37.803743,144.9592398,2024-11-14,"-37.803743, 144.9592398"
20671,,MacArthur Place South between Canning Street and Rathdowne Street,-37.7984421,144.9711927,2023-10-31,"-37.7984421, 144.9711927"
20671,,MacArthur Place South between Canning Street and Rathdowne Street,-37.7984929,144.9716652,2023-10-31,"-37.7984929, 144.9716652"
20671,,MacArthur Place South between Canning Street and Rathdowne Street,-37.7986419,144.9720319,2023-10-31,"-37.7986419, 144.9720319"
20671,,MacArthur Place South between Canning Street and Rathdowne Street,-37.798581,144.9724788,2023-10-31,"-37.798581, 144.9724788"
22498,31125,Queensberry Street between Drummond Street and Lygon Street,-37.8050776,144.9671819,2024-08-14,"-37.8050776, 144.9671819"
21113,9347,Elizabeth Street between Victoria Street and Queensberry Street,-37.8050832,144.9592375,2023-10-31,"-37.8050832, 144.9592375"
21113,,Elizabeth Street between Victoria Street and Queensberry Street,-37.8057599,144.9590307,2023-10-31,"-37.8057599, 144.9590307"
21115,9373,Elizabeth Street between Queensberry Street and Pelham Street,-37.8032776,144.9583693,2023-10-31,"-37.8032776, 144.9583693"
21115,9382,Elizabeth Street between Queensberry Street and Pelham Street,-37.8026854,144.9580958,2023-10-31,"-37.8026854, 144.9580958"
20868,31029,Queensberry Street between Bouverie Street and Leicester Street,-37.8043801,144.9608168,2024-10-30,"-37.8043801, 144.9608168"
20868,31025,Queensberry Street between Bouverie Street and Leicester Street,-37.8044103,144.9610867,2024-10-30,"-37.8044103, 144.9610867"
20868,31022,Queensberry Street between Bouverie Street and Leicester Street,-37.8044557,144.9614914,2024-10-30,"-37.8044557, 144.9614914"
